age,income,employment_type,marital_status,time_spent_on_platform,number_of_sessions,fields_filled_percentage,previous_year_filing,device_type,referral_source,completed_filing
42,35479,full_time,divorced,104.9645987015487,17,0.8296027767878671,0,tablet,social_media_ad,1
35,51376,full_time,single,98.11674812799632,9,0.6974917893323704,1,mobile,organic_search,1
36,24823,unemployed,divorced,155.17554495622085,13,0.9569901085260656,1,tablet,organic_search,1
53,90456,contractor,single,94.5670089518635,12,0.4509943104881374,1,tablet,friend_referral,1
27,39585,full_time,single,86.57337793070703,8,0.43994101864064805,1,desktop,organic_search,1
50,37272,contractor,married,88.37381945765306,14,0.9430731113481916,0,tablet,friend_referral,1
22,46619,unemployed,divorced,100.02118335923643,11,0.8014642796844453,0,desktop,social_media_ad,1
64,95069,part_time,divorced,99.98627506451035,12,0.802670972878923,0,tablet,friend_referral,1
52,59895,full_time,married,120.08047944672877,10,0.4165331333684597,0,mobile,social_media_ad,1
61,23720,contractor,single,115.16498068423925,13,0.9626051352931589,0,mobile,organic_search,1
51,39267,full_time,single,115.18981372908014,9,0.8630950335582797,1,desktop,friend_referral,1
50,35696,contractor,divorced,95.43524013696737,14,0.8585888906838083,0,desktop,social_media_ad,1
38,49968,contractor,single,113.53044216022491,13,0.9471577848082261,1,desktop,friend_referral,1
34,73364,contractor,divorced,115.62593285363425,7,0.7468918996541845,0,mobile,social_media_ad,0
39,43345,unemployed,divorced,98.41347763029688,7,0.6367998343382838,0,mobile,friend_referral,1
65,71567,part_time,single,105.58400297445516,9,0.6884075011513003,0,tablet,friend_referral,1
54,111229,full_time,single,115.60062785650092,12,0.8663444219902936,1,tablet,friend_referral,1
32,81607,part_time,single,104.22330602018064,9,0.8612379895083111,0,desktop,friend_referral,1
52,39385,contractor,married,106.13156550296935,11,0.7657519728566413,0,mobile,social_media_ad,0
45,103658,contractor,divorced,128.14190480829558,10,0.5308482159758507,0,tablet,social_media_ad,1
24,86900,part_time,single,104.38027046950327,6,0.891330454808221,1,mobile,friend_referral,1
49,88244,part_time,married,87.84535833309194,6,0.7883449409261181,1,mobile,friend_referral,1
28,85425,full_time,single,73.0863997752891,14,0.5327572125369455,0,desktop,organic_search,1
27,98518,contractor,divorced,102.26301907933147,9,0.6883866698544023,0,mobile,social_media_ad,1
26,102844,part_time,married,93.37065746703512,10,0.9983237984487148,0,desktop,social_media_ad,1
31,52919,unemployed,divorced,116.16627861993841,8,0.597027903448238,0,tablet,social_media_ad,1
30,110697,contractor,single,131.55396197385286,12,0.46993636886251056,1,mobile,social_media_ad,1
42,77196,contractor,single,79.40589753377547,10,0.4130004503105008,0,desktop,organic_search,1
19,99401,full_time,single,82.28305513290618,10,0.5107794142962577,0,mobile,friend_referral,1
52,20495,unemployed,married,99.51681780839417,12,0.5121797836382278,0,mobile,friend_referral,0
24,64755,full_time,married,84.00136256815581,13,0.9148410669197894,1,tablet,friend_referral,1
38,87684,unemployed,married,95.5594813812028,10,0.4936928495185038,1,desktop,organic_search,1
35,53324,full_time,married,89.2765356219867,10,0.9175905651270583,0,mobile,organic_search,1
20,98929,unemployed,single,79.84444419460716,5,0.4520299050658838,1,mobile,friend_referral,1
59,21552,unemployed,single,116.51770763351936,8,0.9439865799103802,0,tablet,organic_search,1
56,71272,unemployed,single,101.50564089286013,7,0.5538121011528024,1,mobile,organic_search,1
58,55853,part_time,married,136.60737458751225,7,0.7668988371941219,0,desktop,organic_search,0
28,52924,contractor,married,107.18013281908785,10,0.4958363108672872,0,desktop,organic_search,1
56,94462,unemployed,single,125.77064678096977,11,0.6340333790041639,1,desktop,friend_referral,1
41,116387,part_time,single,85.42406771125721,12,0.4514606828100697,1,mobile,organic_search,1
63,43889,part_time,married,85.17585729595834,4,0.7477169225541054,1,mobile,friend_referral,1
36,74675,full_time,divorced,144.41741213945778,8,0.6075264919169128,0,desktop,social_media_ad,1
21,93591,contractor,single,87.82168140808592,10,0.9112900501672959,0,mobile,organic_search,1
43,90190,contractor,single,81.0170089834826,15,0.5090898869795367,0,tablet,social_media_ad,1
55,42634,full_time,single,76.57507713925362,9,0.567992838652787,1,desktop,social_media_ad,1
59,52363,contractor,married,138.31501129393095,16,0.5063528064263761,0,tablet,organic_search,0
49,83752,full_time,single,94.50605920670785,8,0.7382936681416181,1,tablet,friend_referral,1
56,97004,part_time,single,108.06784160201116,8,0.4670483102574923,0,mobile,friend_referral,1
62,76398,part_time,single,103.02794438980081,13,0.513614203156513,0,mobile,friend_referral,1
63,118458,unemployed,single,85.53180903354524,14,0.8070939660652072,1,desktop,organic_search,1
53,60718,full_time,single,94.07394004991787,3,0.44464871592156413,0,mobile,organic_search,0
57,102916,part_time,divorced,116.91367741389652,17,0.8458982032566877,0,tablet,friend_referral,1
54,46870,part_time,divorced,75.48284563083739,7,0.46260009345064823,1,mobile,friend_referral,1
50,57394,full_time,single,113.48336481182834,12,0.7512932557502825,0,desktop,social_media_ad,0
53,72057,part_time,single,128.68075329043168,12,0.9986856733497691,1,mobile,social_media_ad,1
20,99795,contractor,single,105.84750679976,5,0.5043357440734004,0,tablet,organic_search,1
26,100409,part_time,single,126.6680046866545,8,0.5566517911997886,1,tablet,friend_referral,1
25,33016,full_time,married,72.57173275558137,10,0.9390559923934316,0,desktop,friend_referral,1
50,62137,contractor,married,63.39915094632636,8,0.7757719207025631,0,desktop,organic_search,1
23,20153,contractor,married,104.8528868011504,7,0.6955187792825865,1,mobile,friend_referral,1
58,27853,part_time,divorced,88.27309911481505,11,0.7376230583620218,0,mobile,organic_search,1
56,32379,unemployed,single,117.57529923319908,9,0.5772972067829933,0,desktop,social_media_ad,1
21,35792,contractor,married,93.79112038912676,8,0.9131930691711481,0,tablet,friend_referral,0
30,58367,full_time,single,102.94384749917039,7,0.8471614150201172,1,mobile,friend_referral,1
19,38100,unemployed,single,101.61967656148994,17,0.7854798594003493,0,desktop,organic_search,1
22,83456,unemployed,divorced,102.25767989801086,8,0.9590455589362809,0,desktop,organic_search,1
61,31049,contractor,divorced,89.1470902437438,16,0.7468665163256053,0,tablet,organic_search,1
44,20786,part_time,married,72.70703736726227,7,0.7071262651271901,1,desktop,organic_search,1
49,89904,unemployed,married,95.61616910562354,15,0.9854160414004048,0,mobile,social_media_ad,1
38,50699,part_time,divorced,129.00083410063309,10,0.523608467959832,0,mobile,organic_search,1
25,67691,contractor,divorced,87.82343415076019,6,0.4851809039186228,0,desktop,friend_referral,1
55,57040,full_time,single,87.7130680254815,12,0.4973697217202701,1,desktop,friend_referral,1
25,112990,unemployed,single,103.15294853736981,10,0.9936652048097175,0,tablet,friend_referral,0
20,77986,full_time,married,76.4579498271577,10,0.7913506329386166,0,tablet,friend_referral,0
61,58762,part_time,married,120.06976334048652,15,0.5835537291289079,0,desktop,social_media_ad,1
20,43600,part_time,divorced,78.36529092424391,5,0.5493866826096133,0,mobile,social_media_ad,1
39,114774,full_time,married,94.21405569805302,6,0.43398315405440313,1,tablet,social_media_ad,1
23,110777,contractor,single,150.7781674725347,14,0.47916839722240456,1,desktop,organic_search,1
19,39810,contractor,divorced,77.14871525888513,11,0.944903548802072,0,tablet,friend_referral,1
40,105703,unemployed,single,129.44741435054738,10,0.8484046364317539,0,tablet,friend_referral,0
61,107347,unemployed,divorced,102.42496334382936,13,0.964935840702398,1,tablet,social_media_ad,1
19,77204,contractor,divorced,105.24636274964784,14,0.6542385618731252,0,tablet,organic_search,1
55,40085,contractor,single,83.81277535498667,12,0.7607423476367261,0,tablet,social_media_ad,1
34,66854,full_time,married,115.97501222469542,12,0.6902027553993944,0,tablet,friend_referral,1
52,94797,part_time,married,92.68150374169733,11,0.928831237892692,0,mobile,friend_referral,1
51,104269,part_time,married,77.04429705305199,9,0.9948291323036879,0,tablet,social_media_ad,0
40,59779,unemployed,married,129.11320806285775,11,0.9596651245902217,0,desktop,friend_referral,1
47,76207,contractor,single,92.28302214542191,8,0.7588335086695719,1,desktop,social_media_ad,1
25,114615,full_time,divorced,62.81233105688626,12,0.437081186312933,1,tablet,social_media_ad,1
39,53980,unemployed,single,94.62586197501398,16,0.770515967813288,0,tablet,social_media_ad,1
61,76117,full_time,married,116.16139025320217,9,0.45822845291866954,1,desktop,social_media_ad,1
53,34141,contractor,married,112.96723609333326,7,0.4832928841814195,1,tablet,friend_referral,1
22,29344,contractor,single,87.18241727237252,5,0.514806818913481,0,desktop,organic_search,1
30,35896,contractor,divorced,80.45037740429547,12,0.6180960526328543,0,desktop,friend_referral,1
46,109353,part_time,single,72.67645581582116,21,0.7550718901902973,0,mobile,social_media_ad,1
48,49813,contractor,single,99.54473656643415,6,0.6001322045042429,0,mobile,friend_referral,0
64,104431,unemployed,single,103.019914825452,11,0.6713602644016196,0,desktop,organic_search,0
33,85679,part_time,divorced,114.1792136147406,6,0.42837341985096056,0,tablet,friend_referral,1
59,30681,full_time,single,97.01931538904945,8,0.7718546804346533,0,desktop,social_media_ad,1
47,92903,unemployed,single,96.42664468690366,13,0.7942190593035652,0,desktop,organic_search,1
33,23228,unemployed,married,94.43013863481879,12,0.45963408882996887,0,tablet,friend_referral,1
29,24582,full_time,single,103.05403398837429,19,0.8710702935959187,1,mobile,organic_search,1
34,98683,part_time,married,97.32671088720245,6,0.7884757345971912,0,desktop,friend_referral,1
33,31397,unemployed,married,118.78174511031992,6,0.693837657568818,0,mobile,organic_search,1
29,58799,unemployed,married,106.21689943543048,8,0.7317159245089276,1,tablet,social_media_ad,1
25,57011,unemployed,divorced,102.16003876458619,17,0.7018274407316774,1,mobile,social_media_ad,1
37,99183,part_time,married,99.16535089402308,7,0.43227576623664044,1,tablet,organic_search,1
20,113254,part_time,single,81.16350912593197,12,0.8410896765585302,0,tablet,friend_referral,1
33,64264,part_time,single,99.9869491580596,15,0.707086382128322,1,mobile,social_media_ad,1
47,62317,unemployed,married,87.06943560361618,12,0.503694312098175,1,desktop,friend_referral,1
62,67914,contractor,married,106.9310205418463,3,0.8084385122480797,0,desktop,organic_search,1
40,104633,full_time,single,95.82281900894748,10,0.8170393636372331,1,tablet,friend_referral,1
45,65254,contractor,married,133.2862924284862,9,0.528097281647714,0,mobile,organic_search,1
57,60096,part_time,divorced,74.76098615544946,8,0.8778970436346659,0,mobile,friend_referral,1
22,73785,unemployed,married,37.98963369249262,11,0.673902835528609,0,mobile,organic_search,1
37,72344,unemployed,divorced,105.35326075848857,8,0.5083657675042346,1,mobile,organic_search,1
57,102643,contractor,divorced,87.13506820613942,9,0.7945720019878235,1,tablet,organic_search,1
61,88546,contractor,divorced,103.22121212825803,12,0.7580361787206085,0,mobile,organic_search,1
18,91091,full_time,married,75.28724353025295,8,0.5022437954940729,1,mobile,friend_referral,1
47,85603,unemployed,divorced,138.17919482530823,9,0.9234093398666007,1,desktop,social_media_ad,1
38,48412,contractor,divorced,92.2697759484069,11,0.9127205996238232,1,tablet,organic_search,1
37,71658,full_time,married,85.8410885841285,12,0.9017467527136257,1,mobile,organic_search,1
23,119841,part_time,divorced,137.80984323353957,12,0.6395367153778607,0,mobile,social_media_ad,1
39,69549,contractor,married,116.8068630080082,12,0.894773664853804,0,tablet,social_media_ad,1
35,31549,part_time,single,127.79021288239825,9,0.9068771850288223,0,tablet,organic_search,1
25,91216,full_time,divorced,96.55646477841479,9,0.9979241632673808,1,desktop,organic_search,1
56,45739,part_time,married,100.93819616329714,14,0.9745627709041891,1,tablet,friend_referral,1
49,41209,unemployed,single,88.06547409001443,11,0.6297084010226226,1,mobile,social_media_ad,1
50,107968,unemployed,divorced,85.73055162077313,12,0.5189225498983145,0,desktop,friend_referral,1
33,35116,part_time,divorced,107.96477158117997,7,0.5754774357138255,1,mobile,organic_search,1
29,40045,unemployed,married,92.63095289655237,6,0.6968687359995356,1,tablet,organic_search,1
55,46327,full_time,single,144.4163824073908,4,0.8832745803142672,0,tablet,organic_search,1
51,55709,unemployed,married,116.85050715660381,7,0.833790433435657,1,tablet,organic_search,1
31,63617,part_time,divorced,137.66523133733486,11,0.8726276552868166,0,desktop,social_media_ad,1
53,80139,part_time,divorced,55.42639631149293,7,0.6279558237931613,0,mobile,friend_referral,1
50,46905,part_time,divorced,137.90842013574394,7,0.5481427865697718,0,mobile,social_media_ad,1
40,84148,contractor,divorced,52.30107237953011,5,0.4144778042310759,0,desktop,organic_search,0
62,92603,part_time,single,74.78177728646368,10,0.7757101732472971,0,tablet,friend_referral,0
19,118095,full_time,single,64.94705967734757,7,0.8770226414998753,0,mobile,organic_search,1
58,62919,unemployed,married,104.86098280693703,6,0.9334842964540495,0,tablet,social_media_ad,1
38,103521,unemployed,married,99.63605904936782,14,0.6857427300108342,1,tablet,organic_search,1
19,112905,contractor,married,115.89838388525469,6,0.9565874669243527,0,mobile,social_media_ad,1
44,103400,contractor,divorced,98.23071436731631,8,0.5214472369794152,0,tablet,social_media_ad,1
26,108150,full_time,married,124.50200584935874,11,0.7086268738867185,0,mobile,organic_search,1
18,78446,part_time,single,81.34613492938259,12,0.5282606469218885,0,mobile,organic_search,1
28,72428,contractor,married,124.96325622536784,9,0.5128453075515802,0,desktop,social_media_ad,1
20,67894,unemployed,married,99.38518653278442,13,0.9720328792014111,0,mobile,friend_referral,1
40,101149,contractor,single,147.11720401296168,16,0.8906444132380587,1,desktop,social_media_ad,1
43,26447,contractor,single,117.43814019923425,14,0.40707993786475877,0,tablet,friend_referral,1
21,25499,part_time,divorced,93.92676660956849,6,0.5611077970830742,0,desktop,social_media_ad,1
35,59041,contractor,single,99.31854083061444,4,0.5230811506322337,0,tablet,organic_search,1
23,51315,full_time,single,79.81768231168746,6,0.48828050808675555,0,desktop,social_media_ad,1
52,21299,unemployed,married,107.18720326043538,16,0.8184474576187855,1,tablet,friend_referral,1
39,24994,part_time,single,93.91607639237608,10,0.74010269880128,0,mobile,friend_referral,1
60,115414,unemployed,divorced,114.48336576718053,9,0.6723607424500664,1,desktop,friend_referral,1
32,101163,full_time,married,73.24001684839146,7,0.5136982350638886,0,mobile,friend_referral,1
39,27489,full_time,divorced,93.40654408721922,10,0.566570833768994,1,mobile,friend_referral,1
54,111647,contractor,single,76.80957707970671,12,0.6136606294147557,1,tablet,social_media_ad,1
59,52355,contractor,divorced,78.05317152352362,8,0.8712896114993827,0,tablet,organic_search,1
29,93805,contractor,divorced,112.12100334531448,6,0.9935136601441417,0,tablet,organic_search,1
64,88367,unemployed,single,122.49012676334567,4,0.5103862328057619,0,tablet,social_media_ad,1
59,97355,full_time,single,53.34909317494248,5,0.604913601335982,0,desktop,organic_search,1
55,110349,part_time,married,137.23749062856814,6,0.5681209279267674,0,mobile,social_media_ad,1
35,107173,contractor,married,128.0817428743061,13,0.42644043675536536,1,tablet,friend_referral,1
62,21996,unemployed,married,73.06648554526652,12,0.5315313141607932,1,mobile,social_media_ad,1
52,64387,contractor,single,116.5368705498569,8,0.9409683660308839,0,desktop,organic_search,1
